------------------------------------------------------------------------------------
导出信息：
姓名：文素能
支付宝账户：79071077@qq.com
起始时间：[2021-01-01 00:00:00]    终止时间：[2021-12-31 23:59:59]
导出交易类型：[全部]
导出时间：[2025-04-01 11:09:11]
共2223笔记录
收入：1笔 500.00元
支出：500笔 16993.59元
不计收支：1722笔 45455.23元

特别提示：
1.本回单内容可表明支付宝受理了相应支付交易申请，因系统原因或通讯故障等偶发因素导致本回单与实际交易结果不符时，以实际交易情况为准；
2.请勿将本回单作为收款方发货的凭据使用，请查证账户实际到账情况后再进行发货操作；
3.支付宝快捷支付等非余额支付方式可能既产生支付宝交易也同步产生银行交易，因此请勿使用本回单进行重复记账；
4.本回单如经任何涂改、编造，均立即失去效力；
5.部分账单如：充值提现、账户转存或者个人设置收支等不计入为收入或者支出，记为不计收支类；
6.因统计逻辑不同，明细金额直接累加后，可能会和下方统计金额不一致，请以实际交易金额为准；
7.禁止将本回单用于非法用途；
8.本明细仅展示当前账单中的交易，不包括已删除的记录；
9.本明细仅供个人对账使用。

------------------------支付宝（中国）网络技术有限公司  电子客户回单------------------------
交易时间,交易分类,交易对方,对方账号,商品说明,收/支,金额,收/付款方式,交易状态,交易订单号,商家订单号,备注,
2021-12-29 19:32:30,餐饮美食,饿了么,e50***@alibaba-inc.com,肯德基宅急送(八方店)外卖订单,支出,63.50,中国建设银行信用卡(5859),交易成功,2021122922001184131459019279	,11190600721122930646127126254	,,
2021-12-28 18:32:47,餐饮美食,饿了么,e50***@alibaba-inc.com,津市刘聋子粉馆(星蓝湾店)外卖订单,支出,33.10,中国建设银行信用卡(5859),交易成功,2021122822001184131457817564	,11180600721122820725627126254	,,
2021-12-28 13:18:50,餐饮美食,饿了么,e50***@alibaba-inc.com,1点点(24品店)外卖订单,支出,16.00,中国建设银行信用卡(5859),交易成功,2021122822001184131456902441	,11130600721122862255710126254	,,
2021-12-28 11:28:03,餐饮美食,王姐粉面店,147******11,收钱码收款,不计收支,29.70,亲情卡&店铺会员卡优惠,交易成功,2021122822001484131457398295	,46406620832402594284130	,,
2021-12-28 11:15:20,餐饮美食,水果店,188******22,收钱码收款,支出,33.50,中国建设银行储蓄卡(7770),交易成功,2021122822001484131457352333	,16406613209402594284130	,,
2021-12-28 11:09:24,餐饮美食,蔬菜生鲜配送,183******86,收钱码收款,不计收支,34.00,亲情卡,交易成功,2021122822001484131457306967	,16406609644402594284130	,,
2021-12-28 11:06:42,餐饮美食,周彩丽青菜档,177******48,收钱码收款,不计收支,9.00,亲情卡,交易成功,2021122822001484131457392115	,16406608019402594284130	,,
2021-12-28 11:04:50,餐饮美食,成枚蔬菜,137******69,收钱码收款,不计收支,3.00,亲情卡,交易成功,2021122822001484131457327917	,16406606905402594284130	,,
2021-12-28 11:03:42,日用百货,*小平,130******27,收钱码收款,不计收支,2.50,亲情卡,交易成功,2021122822001484131457327916	,46406606220402594284130	,,
2021-12-28 11:02:20,餐饮美食,蔬菜摊,150******60,收钱码收款,不计收支,8.50,亲情卡,交易成功,2021122822001484131457328943	,16406605399402594284130	,,
2021-12-28 10:48:29,日用百货,花姑娘,189******15,收钱码收款,不计收支,9.00,亲情卡,交易成功,2021122822001484131457174241	,46406597093402594284130	,,
2021-12-28 10:44:46,餐饮美食,宁乡本地土猪肉,/,宁乡本地土猪肉(订单号202112288411238449),不计收支,20.00,亲情卡,交易成功,2021122822001484131456671211	,672016092601976292202112281131700756967	,,
2021-12-28 10:43:03,餐饮美食,毛阿子黄牛肉批发零售,185******75,收钱码收款,支出,71.00,中国建设银行储蓄卡(7770),交易成功,2021122822001484131457338695	,16406593834402594284130	,,
